Brand,Year,Model,Car/Suv,Title,UsedOrNew,Transmission,Engine,DriveType,FuelType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats,Price,doors_int,seats_int,LitresPer100km,used_0_new_1,transmission_auto,age,color_primary,std_color,color_black,color_white,color_gray,color_silver,color_red,fuel_bucket,fuel_cat_Gasoline,fuel_cat_Diesel,fuel_cat_Electric,fuel_cat_Hybrid,Brand_Bucket,brand_cat_Economy,brand_cat_Luxury,brand_cat_Premium,brand_cat_Ultra Luxury,cylinders,engine_l,make_model,price_bin,make_model_segment,CarBodyType_Cleaned,log_price,age_squared,Body_type_Other,Body_type_SUV,Body_type_Sedan,Body_type_Wagon,Make_Model_cat_economy,Make_Model_cat_premium
Holden,2014.0,Colorado,Ute / Tray,2014 Holden Colorado LS (4X2),USED,Automatic,"4 cyl, 2.8 L",Rear,Diesel,8.8 L / 100 km,147106.0,White / -,"Morayfield, QLD",4 cyl,Ute / Tray, 2 Doors, 2 Seats,22990.0,2,2,8.8,0,1,9.0,White,white,0,1,0,0,0,Others,0,0,0,0,Economy,1,0,0,0,4,2.8,Holden Colorado,20–35k,economy,Other,10.042858113983936,81.0,1,0,0,0,1,0
Mitsubishi,2019.0,Triton,Ute / Tray,2019 Mitsubishi Triton GLX Adas,USED,Automatic,"4 cyl, 2.4 L",Rear,Diesel,7.5 L / 100 km,87740.0,White / -,"Sylvania, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats,31950.0,4,5,7.5,0,1,4.0,White,white,0,1,0,0,0,Others,0,0,0,0,Premium,0,0,1,0,4,2.4,Mitsubishi Triton,20–35k,economy,Other,10.37195875822042,16.0,1,0,0,0,1,0
Mazda,2013.0,3,Sedan,2013 Mazda 3 NEO,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,8.2 L / 100 km,191285.0,Blue / -,"Morayfield, QLD",4 cyl,Sedan, 4 Doors, 5 Seats,12990.0,4,5,8.2,0,1,10.0,Blue,others,0,0,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Mazda 3,0–20k,budget,Sedan,9.472012088995733,100.0,0,0,1,0,0,0
Audi,2013.0,Q3,SUV,2013 Audi Q3 2.0 Tfsi Quattro (125KW),USED,Automatic,"4 cyl, 2 L",AWD,Premium,7.7 L / 100 km,109214.0,Brown / Pistachio Beige,"Artarmon, NSW",4 cyl,SUV, 4 Doors, 5 Seats,21990.0,4,5,7.7,0,1,10.0,Brown,others,0,0,0,0,0,Gasoline,1,0,0,0,Luxury,0,1,0,0,4,2.0,Audi Q3,20–35k,premium,SUV,9.998388557730848,100.0,0,1,0,0,0,1
Hyundai,2020.0,Kona,SUV,2020 Hyundai Kona Active (fwd),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.2 L / 100 km,35165.0,Silver / Grey,"Lilydale, VIC",4 cyl,SUV, 4 Doors, 5 Seats,29999.0,4,5,7.2,0,1,3.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,2.0,Hyundai Kona,20–35k,economy,SUV,10.308952660644293,9.0,0,1,0,0,1,0
Renault,2022.0,Koleos,SUV,2022 Renault Koleos Intens (4X2),USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,8.1 L / 100 km,6530.0,White / Black,"Castle Hill, NSW",4 cyl,SUV, 4 Doors, 5 Seats,39990.0,4,5,8.1,0,1,1.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.5,Renault Koleos,35–65k,economy,SUV,10.596409707779776,1.0,0,1,0,0,1,0
Mitsubishi,2016.0,Pajero,SUV,2016 Mitsubishi Pajero GLX LWB (4X4),USED,Automatic,"4 cyl, 3.2 L",4WD,Diesel,9 L / 100 km,142136.0,White / Black,"Jamisontown, NSW",4 cyl,SUV, 4 Doors, 7 Seats,32500.0,4,7,9.0,0,1,7.0,White,white,0,1,0,0,0,Others,0,0,0,0,Premium,0,0,1,0,4,3.2,Mitsubishi Pajero,20–35k,premium,SUV,10.389026137075234,49.0,0,1,0,0,0,1
Ford,2016.0,Ranger,Ute / Tray,2016 Ford Ranger XLT 3.2 (4X4),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,9 L / 100 km,182622.0,White / -,"Minchinbury, NSW",5 cyl,Ute / Tray, 4 Doors, 5 Seats,33990.0,4,5,9.0,0,1,7.0,White,white,0,1,0,0,0,Others,0,0,0,0,Premium,0,0,1,0,5,3.2,Ford Ranger,20–35k,premium,Other,10.43385106267516,49.0,1,0,0,0,0,1
Mitsubishi,2011.0,Challenger,SUV,2011 Mitsubishi Challenger XLS (5 Seat) (4X4),USED,Automatic,"4 cyl, 2.5 L",4WD,Diesel,9.8 L / 100 km,190936.0,Silver / -,"Enfield, SA",4 cyl,SUV, 4 Doors, 5 Seats,17990.0,4,5,9.8,0,1,12.0,Silver,silver,0,0,0,1,0,Others,0,0,0,0,Premium,0,0,1,0,4,2.5,Mitsubishi Challenger,0–20k,budget,SUV,9.79762691183662,144.0,0,1,0,0,0,0
Holden,2015.0,Colorado,Ute / Tray,2015 Holden Colorado Z71 (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,9.1 L / 100 km,157767.0,Black / Grey,"Greenacre, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats,32800.0,4,5,9.1,0,1,8.0,Black,black,1,0,0,0,0,Others,0,0,0,0,Economy,1,0,0,0,4,2.8,Holden Colorado,20–35k,economy,Other,10.39821428171237,64.0,1,0,0,0,1,0
Honda,2016.0,Jazz,Hatchback,2016 Honda Jazz VTI-S,USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,5.8 L / 100 km,53148.0,Silver / -,"Liverpool, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,22990.0,5,5,5.8,0,1,7.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,1.5,Honda Jazz,20–35k,budget,Hatchback,10.042858113983936,49.0,0,0,0,0,0,0
Subaru,2018.0,Outback,SUV,2018 Subaru Outback 3.6R,USED,Automatic,"6 cyl, 3.6 L",AWD,Unleaded,9.9 L / 100 km,101097.0,Red / -,"Campbelltown, NSW",6 cyl,SUV, 4 Doors, 5 Seats,31990.0,4,5,9.9,0,1,5.0,Red,red,0,0,0,0,1,Gasoline,1,0,0,0,Premium,0,0,1,0,6,3.6,Subaru Outback,20–35k,economy,SUV,10.373209892223665,25.0,0,1,0,0,1,0
Lexus,2013.0,RX450H,SUV,2013 Lexus RX450H Luxury,USED,Automatic,"6 cyl, 3.5 L",4WD,Premium,6.4 L / 100 km,86819.0,White / -,"Croydon, NSW",6 cyl,SUV, 4 Doors, 5 Seats,38999.0,4,5,6.4,0,1,10.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Luxury,0,1,0,0,6,3.5,Lexus RX450H,35–65k,premium,SUV,10.571316925111784,100.0,0,1,0,0,0,1
Toyota,2018.0,Corolla,Hatchback,2018 Toyota Corolla ZR (hybrid),USED,Automatic,"4 cyl, 1.8 L",Front,Hybrid,4.2 L / 100 km,45591.0,White / Black Leather,"Lilydale, VIC",4 cyl,Hatchback, 5 Doors, 5 Seats,37999.0,5,5,4.2,0,1,5.0,White,white,0,1,0,0,0,Hybrid,0,0,0,1,Premium,0,0,1,0,4,1.8,Toyota Corolla,35–65k,economy,Hatchback,10.545341438708522,25.0,0,0,0,0,1,0
Hyundai,2019.0,Imax,Wagon,2019 Hyundai Imax Active,USED,Automatic,"4 cyl, 2.5 L",Rear,Diesel,8.8 L / 100 km,165800.0,White / -,"Enfield, SA",4 cyl,Wagon, 4 Doors, 8 Seats,33990.0,4,8,8.8,0,1,4.0,White,white,0,1,0,0,0,Others,0,0,0,0,Economy,1,0,0,0,4,2.5,Hyundai Imax,20–35k,economy,Wagon,10.43385106267516,16.0,0,0,0,1,1,0
BMW,2012.0,118I,Hatchback,2012 BMW 118I Urban,USED,Automatic,"4 cyl, 1.6 L",Rear,Premium,5.8 L / 100 km,49427.0,White / -,"Rozelle, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,19800.0,5,5,5.8,0,1,11.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,1.6,BMW 118I,0–20k,economy,Hatchback,9.893487720457795,121.0,0,0,0,0,1,0
Kia,2016.0,Cerato,Hatchback,2016 Kia Cerato S,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.1 L / 100 km,154124.0,Silver / Cloth,"Liverpool, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,13990.0,5,5,7.1,0,1,7.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Kia Cerato,0–20k,economy,Hatchback,9.546169544733285,49.0,0,0,0,0,1,0
Holden,2014.0,Colorado,SUV,2014 Holden Colorado 7 LTZ (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,9.4 L / 100 km,156597.0,Blue / -,"Minchinbury, NSW",4 cyl,SUV, 4 Doors, 7 Seats,25995.0,4,7,9.4,0,1,9.0,Blue,others,0,0,0,0,0,Others,0,0,0,0,Economy,1,0,0,0,4,2.8,Holden Colorado,20–35k,economy,SUV,10.16569795901424,81.0,0,1,0,0,1,0
Hyundai,2015.0,Veloster,Hatchback,2015 Hyundai Veloster +,USED,Automatic,"4 cyl, 1.6 L",Front,Unleaded,6.4 L / 100 km,47685.0,White / -,"Alexandria, NSW",4 cyl,Hatchback, 3 Doors, 4 Seats,22990.0,3,4,6.4,0,1,8.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,1.6,Hyundai Veloster,20–35k,budget,Hatchback,10.042858113983936,64.0,0,0,0,0,0,0
Volvo,2015.0,XC90,SUV,2015 Volvo XC90 D5 2.0 Inscription,USED,Automatic,"4 cyl, 2 L",AWD,Diesel,6.2 L / 100 km,157135.0,White / Black,"Brookvale, NSW",4 cyl,SUV, 4 Doors, 7 Seats,34999.0,4,7,6.2,0,1,8.0,White,white,0,1,0,0,0,Others,0,0,0,0,Premium,0,0,1,0,4,2.0,Volvo XC90,20–35k,economy,SUV,10.46310334047155,64.0,0,1,0,0,1,0
Honda,2014.0,CR-V,SUV,2014 Honda CR-V DTI-S (4X4),USED,Automatic,"4 cyl, 2.2 L",4WD,Diesel,6.7 L / 100 km,61183.0,Grey / Black,"Brookvale, NSW",4 cyl,SUV, 4 Doors, 5 Seats,21999.0,4,5,6.7,0,1,9.0,Grey,gray,0,0,1,0,0,Others,0,0,0,0,Economy,1,0,0,0,4,2.2,Honda CR-V,20–35k,economy,SUV,9.998797732340453,81.0,0,1,0,0,1,0
Toyota,2021.0,RAV4,SUV,2021 Toyota RAV4 Cruiser (awd) Hybrid,USED,Automatic,"4 cyl, 2.5 L",AWD,Hybrid,4.8 L / 100 km,34221.0,White / Black,"Castle Hill, NSW",4 cyl,SUV, 5 Doors, 5 Seats,64990.0,5,5,4.8,0,1,2.0,White,white,0,1,0,0,0,Hybrid,0,0,0,1,Premium,0,0,1,0,4,2.5,Toyota RAV4,35–65k,premium,SUV,11.082004077752629,4.0,0,1,0,0,0,1
Ford,2019.0,Endura,SUV,2019 Ford Endura ST-Line (fwd),USED,Automatic,"4 cyl, 2 L",Front,Diesel,6.7 L / 100 km,96831.0,Blue / Grey Cloth,"Lilydale, VIC",4 cyl,SUV, 4 Doors, 5 Seats,31999.0,4,5,6.7,0,1,4.0,Blue,others,0,0,0,0,0,Others,0,0,0,0,Premium,0,0,1,0,4,2.0,Ford Endura,20–35k,premium,SUV,10.373491181781864,16.0,0,1,0,0,0,1
Ford,2018.0,Mondeo,Hatchback,2018 Ford Mondeo Ambiente,USED,Automatic,"4 cyl, 2 L",Front,Diesel,5.1 L / 100 km,81087.0,White / Grey,"Strathalbyn, SA",4 cyl,Hatchback, 5 Doors, 5 Seats,21990.0,5,5,5.1,0,1,5.0,White,white,0,1,0,0,0,Others,0,0,0,0,Premium,0,0,1,0,4,2.0,Ford Mondeo,20–35k,budget,Hatchback,9.998388557730848,25.0,0,0,0,0,0,0
Kia,2018.0,Picanto,Hatchback,2018 Kia Picanto GT-Line,USED,Automatic,"4 cyl, 1.2 L",Front,Unleaded,5.8 L / 100 km,115923.0,Black / -,"West Ryde, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,16388.0,5,5,5.8,0,1,5.0,Black,black,1,0,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,1.2,Kia Picanto,0–20k,budget,Hatchback,9.704365657063827,25.0,0,0,0,0,0,0
Volkswagen,2022.0,Passat,Sedan,2022 Volkswagen Passat 162TSI Elegance,USED,Automatic,"4 cyl, 2 L",Front,Premium,6.9 L / 100 km,15647.0,Silver / Black,"Blacktown, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,46880.0,4,5,6.9,0,1,1.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Volkswagen Passat,35–65k,economy,Sedan,10.75536775508141,1.0,0,0,1,0,1,0
Kia,2019.0,Optima,Sedan,2019 Kia Optima SI,USED,Automatic,"4 cyl, 2.4 L",Front,Unleaded,8.3 L / 100 km,54300.0,Silver / -,"Lindfield, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,24990.0,4,5,8.3,0,1,4.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.4,Kia Optima,20–35k,budget,Sedan,10.126271039034782,16.0,0,0,1,0,0,0
Subaru,2012.0,Impreza,Hatchback,2012 Subaru Impreza 2.0I-L (awd),USED,Automatic,"4 cyl, 2 L",AWD,Unleaded,6.8 L / 100 km,156472.0,Black / -,"Enfield, SA",4 cyl,Hatchback, 5 Doors, 5 Seats,14990.0,5,5,6.8,0,1,11.0,Black,black,1,0,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Subaru Impreza,0–20k,budget,Hatchback,9.615205300012315,121.0,0,0,0,0,0,0
BMW,2021.0,X3,SUV,2021 BMW X3 Sdrive20I M Sport,USED,Automatic,"4 cyl, 2 L",Rear,Unleaded,7.4 L / 100 km,15240.0,White / Black,"Jamisontown, NSW",4 cyl,SUV, 4 Doors, 5 Seats,65990.0,4,5,7.4,0,1,2.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,BMW X3,65–100k,premium,SUV,11.097273648073832,4.0,0,1,0,0,0,1
BMW,2013.0,328I,Sedan,2013 BMW 328I Modern Line,USED,Automatic,"4 cyl, 2 L",Rear,Premium,6.3 L / 100 km,101884.0,Black / Black,"Artarmon, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,19900.0,4,5,6.3,0,1,10.0,Black,black,1,0,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,BMW 328I,0–20k,economy,Sedan,9.898525260706313,100.0,0,0,1,0,1,0
Toyota,2019.0,Corolla,Hatchback,2019 Toyota Corolla ZR,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,6 L / 100 km,78160.0,Black / Black Cloth,"Berwick, VIC",4 cyl,Hatchback, 5 Doors, 5 Seats,31995.0,5,5,6.0,0,1,4.0,Black,black,1,0,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Toyota Corolla,20–35k,economy,Hatchback,10.373366173968712,16.0,0,0,0,0,1,0
Toyota,2017.0,Kluger,SUV,2017 Toyota Kluger Grande (4X4),USED,Automatic,"6 cyl, 3.5 L",AWD,Unleaded,9.5 L / 100 km,138667.0,Silver / Black,"Artarmon, NSW",6 cyl,SUV, 4 Doors, 7 Seats,37990.0,4,7,9.5,0,1,6.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Premium,0,0,1,0,6,3.5,Toyota Kluger,35–65k,premium,SUV,10.54510456855174,36.0,0,1,0,0,0,1
Mazda,2013.0,2,Hatchback,2013 Mazda 2 NEO,USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,6.8 L / 100 km,59409.0,Black / -,"Minchinbury, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,15995.0,5,5,6.8,0,1,10.0,Black,black,1,0,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,1.5,Mazda 2,0–20k,budget,Hatchback,9.680093969966709,100.0,0,0,0,0,0,0
Skoda,2014.0,Fabia,Hatchback,2014 Skoda Fabia 77 TSI Monte Carlo,USED,Automatic,"4 cyl, 1.2 L",Front,Unleaded,5.3 L / 100 km,72737.0,White / -,"Minchinbury, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,14995.0,5,5,5.3,0,1,9.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Luxury,0,1,0,0,4,1.2,Skoda Fabia,0–20k,budget,Hatchback,9.615538777855802,81.0,0,0,0,0,0,0
Holden,2018.0,Calais,Hatchback,2018 Holden Calais V,USED,Automatic,"6 cyl, 3.6 L",AWD,Premium,9.1 L / 100 km,109778.0,Grey / Grey,"Strathalbyn, SA",6 cyl,Hatchback, 5 Doors, 5 Seats,29990.0,5,5,9.1,0,1,5.0,Grey,gray,0,0,1,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,6,3.6,Holden Calais,20–35k,economy,Hatchback,10.30865261563529,25.0,0,0,0,0,1,0
Mini,2017.0,Clubman,Wagon,2017 Mini Clubman Cooper S,USED,Automatic,"4 cyl, 2 L",Front,Premium,5.9 L / 100 km,81101.0,White / Black,"Homebush, NSW",4 cyl,Wagon, 4 Doors, 5 Seats,34990.0,4,5,5.9,0,1,6.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Mini Clubman,20–35k,economy,Wagon,10.462846164547514,36.0,0,0,0,1,1,0
Mercedes-Benz,2021.0,A180,Sedan,2021 Mercedes-Benz A180,USED,Automatic,"4 cyl, 1.3 L",Front,Unleaded,5.7 L / 100 km,20022.0,Silver / Black,"Smeaton Grange, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,54880.0,4,5,5.7,0,1,2.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Luxury,0,1,0,0,4,1.3,Mercedes-Benz A180,35–65k,premium,Sedan,10.9129224838081,4.0,0,0,1,0,0,1
Audi,2019.0,Q7,SUV,2019 Audi Q7 45 TDI Quattro,USED,Automatic,"6 cyl, 3 L",AWD,Diesel,5.9 L / 100 km,34580.0,White / Black,"Pennant Hills, NSW",6 cyl,SUV, 4 Doors, 7 Seats,74800.0,4,7,5.9,0,1,4.0,White,white,0,1,0,0,0,Others,0,0,0,0,Luxury,0,1,0,0,6,3.0,Audi Q7,65–100k,premium,SUV,11.222586532857163,16.0,0,1,0,0,0,1
Mazda,2015.0,CX-5,SUV,2015 Mazda CX-5 Akera (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,Diesel,5.7 L / 100 km,124085.0,White / Black,"Blacktown, NSW",4 cyl,SUV, 4 Doors, 5 Seats,23990.0,4,5,5.7,0,1,8.0,White,white,0,1,0,0,0,Others,0,0,0,0,Premium,0,0,1,0,4,2.2,Mazda CX-5,20–35k,economy,SUV,10.085434038999999,64.0,0,1,0,0,1,0
Mitsubishi,2020.0,ASX,SUV,2020 Mitsubishi ASX LS (2WD),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.6 L / 100 km,58132.0,Red / Grey,"Tweed Heads South, NSW",4 cyl,SUV, 4 Doors, 5 Seats,24990.0,4,5,7.6,0,1,3.0,Red,red,0,0,0,0,1,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Mitsubishi ASX,20–35k,economy,SUV,10.126271039034782,9.0,0,1,0,0,1,0
Ford,2015.0,Ranger,Ute / Tray,2015 Ford Ranger XL 2.2 HI-Rider (4X2),USED,Automatic,"4 cyl, 2.2 L",Rear,Diesel,8.9 L / 100 km,194655.0,White / Black,"Minchinbury, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats,28995.0,4,5,8.9,0,1,8.0,White,white,0,1,0,0,0,Others,0,0,0,0,Premium,0,0,1,0,4,2.2,Ford Ranger,20–35k,premium,Other,10.274913168420769,64.0,1,0,0,0,0,1
Toyota,2018.0,Corolla,Hatchback,2018 Toyota Corolla Ascent Sport,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,6.1 L / 100 km,67820.0,Red / Grey,"Enfield, SA",4 cyl,Hatchback, 5 Doors, 5 Seats,24990.0,5,5,6.1,0,1,5.0,Red,red,0,0,0,0,1,Gasoline,1,0,0,0,Premium,0,0,1,0,4,1.8,Toyota Corolla,20–35k,economy,Hatchback,10.126271039034782,25.0,0,0,0,0,1,0
Toyota,2018.0,Kluger,SUV,2018 Toyota Kluger GX (4X2),USED,Automatic,"6 cyl, 3.5 L",Front,Unleaded,9.1 L / 100 km,49156.0,White / -,"Alexandria, NSW",6 cyl,SUV, 4 Doors, 7 Seats,39990.0,4,7,9.1,0,1,5.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,6,3.5,Toyota Kluger,35–65k,premium,SUV,10.596409707779776,25.0,0,1,0,0,0,1
Volkswagen,2016.0,Scirocco,Hatchback,2016 Volkswagen Scirocco R Wolfsburg Edition,USED,Manual,"4 cyl, 2 L",Front,Premium,8.1 L / 100 km,76892.0,White / Black,"Homebush, NSW",4 cyl,Hatchback, 3 Doors, 4 Seats,37990.0,3,4,8.1,0,0,7.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Volkswagen Scirocco,35–65k,economy,Hatchback,10.54510456855174,49.0,0,0,0,0,1,0
Mitsubishi,2017.0,Triton,Ute / Tray,2017 Mitsubishi Triton GLS (4X4),USED,Automatic,"4 cyl, 2.4 L",4WD,Diesel,7.6 L / 100 km,129614.0,White / -,"Granville, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats,32999.0,4,5,7.6,0,1,6.0,White,white,0,1,0,0,0,Others,0,0,0,0,Premium,0,0,1,0,4,2.4,Mitsubishi Triton,20–35k,economy,Other,10.404262840448617,36.0,1,0,0,0,1,0
Skoda,2022.0,Kamiq,Sydney City Skoda,2022 Skoda Kamiq Style 85TSI,DEMO,Automatic,"3 cyl, 1 L",Front,Premium,5 L / 100 km,1232.0,Silver / Black/Grey,"Mascot, NSW",3 cyl,SUV, 4 Doors, 5 Seats,37990.0,4,5,5.0,0,1,1.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Luxury,0,1,0,0,3,1.0,Skoda Kamiq,35–65k,premium,Other,10.54510456855174,1.0,1,0,0,0,0,1
Mitsubishi,2020.0,Outlander,SUV,2020 Mitsubishi Outlander ES 7 Seat (awd),USED,Automatic,"4 cyl, 2.4 L",AWD,Unleaded,7.2 L / 100 km,56495.0,Brown / -,"Ryde, NSW",4 cyl,SUV, 4 Doors, 7 Seats,28888.0,4,7,7.2,0,1,3.0,Brown,others,0,0,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.4,Mitsubishi Outlander,20–35k,economy,SUV,10.271216178807896,9.0,0,1,0,0,1,0
Holden,2016.0,Cruze,Hatchback,2016 Holden Cruze Equipe,USED,Manual,"4 cyl, 1.8 L",Front,Unleaded,7 L / 100 km,145064.0,White / Grey,"Enfield, SA",4 cyl,Hatchback, 5 Doors, 5 Seats,11990.0,5,5,7.0,0,0,7.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,1.8,Holden Cruze,0–20k,budget,Hatchback,9.391911647379434,49.0,0,0,0,0,0,0
BMW,2017.0,X1,SUV,2017 BMW X1 Xdrive 25I,USED,Automatic,"4 cyl, 2 L",AWD,Premium,6.6 L / 100 km,67704.0,White / -,"Rozelle, NSW",4 cyl,SUV, 4 Doors, 5 Seats,36800.0,4,5,6.6,0,1,6.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,BMW X1,35–65k,economy,SUV,10.513280297700861,36.0,0,1,0,0,1,0
Hyundai,2022.0,I30,Sedan,2022 Hyundai I30 N Premium With Sunroof,USED,Automatic,"4 cyl, 2 L",Front,Premium,8.2 L / 100 km,14350.0,White / -,"Liverpool, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,54888.0,4,5,8.2,0,1,1.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,2.0,Hyundai I30,35–65k,economy,Sedan,10.91306824312329,1.0,0,0,1,0,1,0
Mitsubishi,2013.0,Outlander,SUV,2013 Mitsubishi Outlander ES (4X2),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,6.6 L / 100 km,187716.0,Grey / -,"Minchinbury, NSW",4 cyl,SUV, 4 Doors, 5 Seats,15989.0,4,5,6.6,0,1,10.0,Grey,gray,0,0,1,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Mitsubishi Outlander,0–20k,economy,SUV,9.679718805828,100.0,0,1,0,0,1,0
Ford,2022.0,Puma,SUV,2022 Ford Puma,USED,Automatic,"3 cyl, 1 L",Front,Premium,5.3 L / 100 km,11284.0,Grey / Grey  Cloth,"Warwick Farm, NSW",3 cyl,SUV, 5 Doors, 5 Seats,29888.0,5,5,5.3,0,1,1.0,Grey,gray,0,0,1,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,3,1.0,Ford Puma,20–35k,economy,SUV,10.305245798712965,1.0,0,1,0,0,1,0
Mitsubishi,2018.0,Triton,Ute / Tray,2018 Mitsubishi Triton Exceed (4X4),USED,Automatic,"4 cyl, 2.4 L",4WD,Diesel,7.6 L / 100 km,69804.0,White / Black,"Greenacre, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats,43800.0,4,5,7.6,0,1,5.0,White,white,0,1,0,0,0,Others,0,0,0,0,Premium,0,0,1,0,4,2.4,Mitsubishi Triton,35–65k,economy,Other,10.687411927154141,25.0,1,0,0,0,1,0
Honda,2018.0,CR-V,SUV,2018 Honda CR-V VTI-S (2WD),USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,7.3 L / 100 km,123995.0,Grey / Black Cloth,"Berwick, VIC",4 cyl,SUV, 4 Doors, 5 Seats,28999.0,4,5,7.3,0,1,5.0,Grey,gray,0,0,1,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,1.5,Honda CR-V,20–35k,economy,SUV,10.275051108968611,25.0,0,1,0,0,1,0
Nissan,2018.0,X-Trail,SUV,2018 Nissan X-Trail ST-L (4WD),USED,Automatic,"4 cyl, 2.5 L",4WD,Unleaded,8.3 L / 100 km,62669.0,Silver / Grey,"Strathalbyn, SA",4 cyl,SUV, 4 Doors, 5 Seats,31990.0,4,5,8.3,0,1,5.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,2.5,Nissan X-Trail,20–35k,economy,SUV,10.373209892223665,25.0,0,1,0,0,1,0
Toyota,2008.0,Hilux,Ute / Tray,2008 Toyota Hilux Workmate,USED,Manual,"4 cyl, 2.7 L",Rear,Unleaded,11 L / 100 km,191428.0,White / -,"Sylvania, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats,14850.0,4,5,11.0,0,0,15.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.7,Toyota Hilux,0–20k,premium,Other,9.605822482030945,225.0,1,0,0,0,0,1
